id,date_appel,entite,famille,nombre_entrants_corrige
15507,2021-09-01,Entite 2,F3,393
15508,2021-09-01,Entite 3,F2,2
15509,2021-09-01,Entite 3,F5,"222,5049505"
15510,2021-09-01,Entite 3,F7,"538,31691649"
15511,2021-09-01,Entite 4,F5,26
15512,2021-09-01,Entite 4,F7,"166,6972363"
15513,2021-09-01,Entite 5,F1,82
15514,2021-09-01,Entite 5,F2,"779,31578947"
15515,2021-09-01,Entite 5,F3,"374,21428571"
15516,2021-09-01,Entite 5,F5,"413,96197183"
15517,2021-09-01,Entite 5,F6,"593,69171975"
15518,2021-09-01,Entite 5,F7,"2533,3462762"
15519,2021-09-02,Entite 1,F2,"197,18898305"
15520,2021-09-02,Entite 1,F3,"422,46226415"
15521,2021-09-02,Entite 1,F5,"52,812408759"
15522,2021-09-02,Entite 1,F6,"994,48461538"
15523,2021-09-02,Entite 1,F7,"329,16132597"
15524,2021-09-02,Entite 2,F1,"1690,2085499"
15525,2021-09-02,Entite 2,F2,"767,34866605"
15526,2021-09-02,Entite 2,F3,390
15527,2021-09-02,Entite 3,F2,"1,1"
15528,2021-09-02,Entite 3,F5,171
15529,2021-09-02,Entite 3,F7,"491,08917647"
15530,2021-09-02,Entite 4,F5,"27,785185185"
15531,2021-09-02,Entite 4,F7,"135,05306935"
15532,2021-09-02,Entite 5,F1,92
15533,2021-09-02,Entite 5,F2,"776,03601695"
15534,2021-09-02,Entite 5,F3,"341,02836676"
15535,2021-09-02,Entite 5,F5,"390,71811903"
15536,2021-09-02,Entite 5,F6,"639,38617886"
15537,2021-09-02,Entite 5,F7,"2563,0964993"
15538,2021-09-03,Entite 1,F2,"207,52920248"
15539,2021-09-03,Entite 1,F3,"472,21493776"
15540,2021-09-03,Entite 1,F5,"42,112"
15541,2021-09-03,Entite 1,F6,"1065,5084746"
15542,2021-09-03,Entite 1,F7,"367,46724891"
15543,2021-09-03,Entite 2,F1,"1476,3596607"
15544,2021-09-03,Entite 2,F2,"741,08817391"
15545,2021-09-03,Entite 2,F3,"368,67220447"
15546,2021-09-03,Entite 3,F5,"190,0078125"
15547,2021-09-03,Entite 3,F7,"513,52258065"
15548,2021-09-03,Entite 4,F5,14
15549,2021-09-03,Entite 4,F7,"126,95768066"
15550,2021-09-03,Entite 5,F1,"50,16"
15551,2021-09-03,Entite 5,F2,"840,93634312"
15552,2021-09-03,Entite 5,F3,"395,83417085"
15553,2021-09-03,Entite 5,F5,"383,46791241"
15554,2021-09-03,Entite 5,F6,"622,32648649"
15555,2021-09-03,Entite 5,F7,"2477,2951373"
15556,2021-09-04,Entite 1,F2,"20,421933842"
15557,2021-09-04,Entite 1,F3,"121,11721311"
15558,2021-09-04,Entite 1,F4,1
15559,2021-09-04,Entite 1,F5,"14,494117647"
15560,2021-09-04,Entite 1,F6,"311,78709677"
15561,2021-09-04,Entite 1,F7,"69,3"
15562,2021-09-04,Entite 2,F1,"402,71282051"
15563,2021-09-04,Entite 2,F2,"164,98053097"
15564,2021-09-04,Entite 2,F3,"121,65254237"
15565,2021-09-04,Entite 5,F1,13
15566,2021-09-04,Entite 5,F2,"233,39312977"
15567,2021-09-04,Entite 5,F3,"162,63220339"
15568,2021-09-04,Entite 5,F5,"116,34846727"
15569,2021-09-04,Entite 5,F6,"419,22035623"
15570,2021-09-04,Entite 5,F7,"646,63212851"
15571,2021-09-06,Entite 1,F2,"211,84391713"
15572,2021-09-06,Entite 1,F3,"630,5986755"
15573,2021-09-06,Entite 1,F5,"72,117867435"
15574,2021-09-06,Entite 1,F6,"1325,995992"
15575,2021-09-06,Entite 1,F7,"433,3752809"
15576,2021-09-06,Entite 2,F1,"1715,2031111"
15577,2021-09-06,Entite 2,F2,"849,02928"
15578,2021-09-06,Entite 2,F3,500
15579,2021-09-06,Entite 3,F2,1
15580,2021-09-06,Entite 3,F5,234
15581,2021-09-06,Entite 3,F7,"669,42538071"
15582,2021-09-06,Entite 4,F5,"29,615384615"
15583,2021-09-06,Entite 4,F7,"206,05783133"
15584,2021-09-06,Entite 5,F1,"48,4"
15585,2021-09-06,Entite 5,F2,"995,80978078"
15586,2021-09-06,Entite 5,F3,"534,63322148"
15587,2021-09-06,Entite 5,F5,"473,05576922"
15588,2021-09-06,Entite 5,F6,"928,31753032"
15589,2021-09-06,Entite 5,F7,"3159,1036068"
15590,2021-09-07,Entite 1,F2,"240,38294127"
15591,2021-09-07,Entite 1,F3,"634,913125"
15592,2021-09-07,Entite 1,F5,"57,978378378"
15593,2021-09-07,Entite 1,F6,"1099,6858366"
15594,2021-09-07,Entite 1,F7,"550,46046512"
15595,2021-09-07,Entite 2,F1,"1831,8478261"
15596,2021-09-07,Entite 2,F2,"806,92927046"
15597,2021-09-07,Entite 2,F3,"473,46788732"
15598,2021-09-07,Entite 3,F2,1
15599,2021-09-07,Entite 3,F5,"259,85802469"
15600,2021-09-07,Entite 3,F7,"625,16910299"
15601,2021-09-07,Entite 4,F5,"24,533333333"
15602,2021-09-07,Entite 4,F7,"192,25584953"
15603,2021-09-07,Entite 5,F1,65
15604,2021-09-07,Entite 5,F2,"921,99183673"
15605,2021-09-07,Entite 5,F3,"483,01612284"
15606,2021-09-07,Entite 5,F5,"410,84387768"
15607,2021-09-07,Entite 5,F6,"763,99655667"
15608,2021-09-07,Entite 5,F7,"3340,8628366"
15609,2021-09-08,Entite 1,F2,"243,27036321"
15610,2021-09-08,Entite 1,F3,"598,96882129"
15611,2021-09-08,Entite 1,F5,"45,975"
15612,2021-09-08,Entite 1,F6,"1139,7271268"
15613,2021-09-08,Entite 1,F7,"318,17910448"
15614,2021-09-08,Entite 2,F1,"1473,5247059"
15615,2021-09-08,Entite 2,F2,"857,25"
15616,2021-09-08,Entite 2,F3,621
15617,2021-09-08,Entite 3,F2,"3,3"
15618,2021-09-08,Entite 3,F5,224
15619,2021-09-08,Entite 3,F7,"562,69676113"
15620,2021-09-08,Entite 4,F5,"33,75"
15621,2021-09-08,Entite 4,F7,"160,5195122"
15622,2021-09-08,Entite 5,F1,"29,7"
15623,2021-09-08,Entite 5,F2,"839,15029586"
15624,2021-09-08,Entite 5,F3,"725,46337838"
15625,2021-09-08,Entite 5,F5,"429,21443541"
15626,2021-09-08,Entite 5,F6,"754,4585209"
15627,2021-09-08,Entite 5,F7,"2856,9875941"
15628,2021-09-09,Entite 1,F2,"221,47693966"
15629,2021-09-09,Entite 1,F3,498
15630,2021-09-09,Entite 1,F5,55
15631,2021-09-09,Entite 1,F6,"1064,2290786"
15632,2021-09-09,Entite 1,F7,"335,984"
15633,2021-09-09,Entite 2,F1,"1576,7257732"
15634,2021-09-09,Entite 2,F2,"903,51271586"
15635,2021-09-09,Entite 2,F3,478
15636,2021-09-09,Entite 3,F2,"2,2"
15637,2021-09-09,Entite 3,F5,211
15638,2021-09-09,Entite 3,F7,"625,58598949"
15639,2021-09-09,Entite 4,F5,"22,88"
15640,2021-09-09,Entite 4,F7,"168,24026754"
15641,2021-09-09,Entite 5,F1,"27,591666667"
15642,2021-09-09,Entite 5,F2,"861,81206897"
15643,2021-09-09,Entite 5,F3,"668,77228346"
15644,2021-09-09,Entite 5,F5,"402,57416667"
15645,2021-09-09,Entite 5,F6,"723,02758621"
15646,2021-09-09,Entite 5,F7,"2647,7068917"
15647,2021-09-10,Entite 1,F2,"201,33872743"
15648,2021-09-10,Entite 1,F3,"533,42474849"
15649,2021-09-10,Entite 1,F5,"66,958990536"
15650,2021-09-10,Entite 1,F6,"1051,6420266"
15651,2021-09-10,Entite 1,F7,"352,24788732"
15652,2021-09-10,Entite 2,F1,"1447,4544444"
15653,2021-09-10,Entite 2,F2,"881,61855841"
15654,2021-09-10,Entite 2,F3,"462,18992806"
15655,2021-09-10,Entite 3,F2,"2,64"
15656,2021-09-10,Entite 3,F5,253
15657,2021-09-10,Entite 3,F7,"612,21875"
15658,2021-09-10,Entite 4,F5,"13,475"
15659,2021-09-10,Entite 4,F7,"169,20293491"
15660,2021-09-10,Entite 5,F1,"32,56"
15661,2021-09-10,Entite 5,F2,"814,20810811"
15662,2021-09-10,Entite 5,F3,"516,92707182"
15663,2021-09-10,Entite 5,F5,"403,68029317"
15664,2021-09-10,Entite 5,F6,"720,86538462"
15665,2021-09-10,Entite 5,F7,"2672,2124162"
15666,2021-09-11,Entite 1,F2,"19,870967742"
15667,2021-09-11,Entite 1,F3,135
15668,2021-09-11,Entite 1,F5,"12,4"
15669,2021-09-11,Entite 1,F6,"328,50286533"
15670,2021-09-11,Entite 1,F7,"110,70144928"
15671,2021-09-11,Entite 2,F1,"382,91"
15672,2021-09-11,Entite 2,F2,"207,88782288"
15673,2021-09-11,Entite 2,F3,"153,58378378"
15674,2021-09-11,Entite 5,F1,8
15675,2021-09-11,Entite 5,F2,"200,66666667"
15676,2021-09-11,Entite 5,F3,"221,36929461"
15677,2021-09-11,Entite 5,F5,"115,68571429"
15678,2021-09-11,Entite 5,F6,"437,0746594"
15679,2021-09-11,Entite 5,F7,"747,60764331"
15680,2021-09-13,Entite 1,F2,"184,85894747"
15681,2021-09-13,Entite 1,F3,685
15682,2021-09-13,Entite 1,F5,"67,793655589"
15683,2021-09-13,Entite 1,F6,"1184,9307399"
15684,2021-09-13,Entite 1,F7,"452,8605948"
15685,2021-09-13,Entite 2,F1,"1611,4938144"
15686,2021-09-13,Entite 2,F2,"960,13952941"
15687,2021-09-13,Entite 2,F3,556
15688,2021-09-13,Entite 3,F2,"5,5"
15689,2021-09-13,Entite 3,F5,"274,44357977"
15690,2021-09-13,Entite 3,F7,"694,64376013"
15691,2021-09-13,Entite 4,F5,"30,534482759"
15692,2021-09-13,Entite 4,F7,"238,48735912"
15693,2021-09-13,Entite 5,F1,"24,444444444"
15694,2021-09-13,Entite 5,F2,"972,14857143"
15695,2021-09-13,Entite 5,F3,"544,46915888"
15696,2021-09-13,Entite 5,F5,"452,98056204"
15697,2021-09-13,Entite 5,F6,"756,88792822"
15698,2021-09-13,Entite 5,F7,"2974,7910917"
15699,2021-09-14,Entite 1,F2,"184,32851996"
15700,2021-09-14,Entite 1,F3,551
15701,2021-09-14,Entite 1,F5,"53,075838926"
15702,2021-09-14,Entite 1,F6,"1072,646147"
15703,2021-09-14,Entite 1,F7,"483,65217391"
15704,2021-09-14,Entite 2,F1,"1532,4506694"
15705,2021-09-14,Entite 2,F2,"963,87197802"
15706,2021-09-14,Entite 2,F3,461
15707,2021-09-14,Entite 3,F2,"2,2"
15708,2021-09-14,Entite 3,F5,209
15709,2021-09-14,Entite 3,F7,"675,27926829"
15710,2021-09-14,Entite 4,F5,"39,893333333"
15711,2021-09-14,Entite 4,F7,"197,63548647"
15712,2021-09-14,Entite 5,F1,"14,85"
15713,2021-09-14,Entite 5,F2,"964,10462777"
15714,2021-09-14,Entite 5,F3,"526,7862069"
15715,2021-09-14,Entite 5,F5,"440,09288783"
15716,2021-09-14,Entite 5,F6,"719,31005111"
15717,2021-09-14,Entite 5,F7,"2800,3250317"
15718,2021-09-15,Entite 1,F2,"217,88245814"
15719,2021-09-15,Entite 1,F3,"577,36555556"
15720,2021-09-15,Entite 1,F5,"61,313017751"
15721,2021-09-15,Entite 1,F6,"1141,5323601"
15722,2021-09-15,Entite 1,F7,"350,88971963"
15723,2021-09-15,Entite 2,F1,"1802,1743922"
15724,2021-09-15,Entite 2,F2,"885,84657534"
15725,2021-09-15,Entite 2,F3,445
15726,2021-09-15,Entite 3,F2,5
15727,2021-09-15,Entite 3,F5,"243,33974359"
15728,2021-09-15,Entite 3,F7,"611,45907473"
15729,2021-09-15,Entite 4,F1,1
15730,2021-09-15,Entite 4,F5,"23,57826087"
15731,2021-09-15,Entite 4,F7,"176,13016848"
15732,2021-09-15,Entite 5,F1,41
15733,2021-09-15,Entite 5,F2,"968,09166667"
15734,2021-09-15,Entite 5,F3,"533,03832117"
15735,2021-09-15,Entite 5,F5,"472,72833054"
15736,2021-09-15,Entite 5,F6,"741,41076672"
15737,2021-09-15,Entite 5,F7,"2847,2751767"
15738,2021-09-16,Entite 1,F2,"212,36723202"
15739,2021-09-16,Entite 1,F3,"591,0761658"
15740,2021-09-16,Entite 1,F5,"71,84375"
15741,2021-09-16,Entite 1,F6,"1036,8105932"
15742,2021-09-16,Entite 1,F7,"338,58"
15743,2021-09-16,Entite 2,F1,"2209,9736564"
15744,2021-09-16,Entite 2,F2,"895,79328185"
15745,2021-09-16,Entite 2,F3,"701,03145695"
15746,2021-09-16,Entite 3,F2,"3,6666666667"
15747,2021-09-16,Entite 3,F5,"235,86698113"
15748,2021-09-16,Entite 3,F7,"596,16299065"
15749,2021-09-16,Entite 4,F5,"30,086486486"
15750,2021-09-16,Entite 4,F7,"181,08192904"
15751,2021-09-16,Entite 5,F1,"39,416666667"
15752,2021-09-16,Entite 5,F2,"940,72727273"
15753,2021-09-16,Entite 5,F3,"513,37285429"
15754,2021-09-16,Entite 5,F5,"450,90982143"
15755,2021-09-16,Entite 5,F6,"699,06643234"
15756,2021-09-16,Entite 5,F7,"2771,9177204"
15757,2021-09-17,Entite 1,F2,"226,17963967"
15758,2021-09-17,Entite 1,F3,"592,416"
15759,2021-09-17,Entite 1,F4,2
15760,2021-09-17,Entite 1,F5,"54,571812081"
15761,2021-09-17,Entite 1,F6,"1024,6965174"
15762,2021-09-17,Entite 1,F7,"309,02142857"
15763,2021-09-17,Entite 2,F1,"1882,417471"
15764,2021-09-17,Entite 2,F2,"873,38778747"
15765,2021-09-17,Entite 2,F3,"466,99721578"
15766,2021-09-17,Entite 3,F2,"3,3"
15767,2021-09-17,Entite 3,F5,"211,25641026"
15768,2021-09-17,Entite 3,F7,"552,71437247"
15769,2021-09-17,Entite 4,F5,"24,693103448"
15770,2021-09-17,Entite 4,F7,"167,55903412"
15771,2021-09-17,Entite 5,F1,29
15772,2021-09-17,Entite 5,F2,"866,54732673"
15773,2021-09-17,Entite 5,F3,"452,8128"
15774,2021-09-17,Entite 5,F5,"428,45237657"
15775,2021-09-17,Entite 5,F6,"667,30627306"
15776,2021-09-17,Entite 5,F7,"2645,9082525"
15777,2021-09-18,Entite 1,F2,"31,71"
15778,2021-09-18,Entite 1,F3,"135,87704918"
15779,2021-09-18,Entite 1,F5,"7,6266666667"
15780,2021-09-18,Entite 1,F6,"321,23151862"
15781,2021-09-18,Entite 1,F7,104
15782,2021-09-18,Entite 2,F1,"478,1103321"
15783,2021-09-18,Entite 2,F2,"213,8028169"
15784,2021-09-18,Entite 2,F3,"163,12795031"
15785,2021-09-18,Entite 5,F1,"1,8333333333"
15786,2021-09-18,Entite 5,F2,"199,29"
15787,2021-09-18,Entite 5,F3,"194,34210526"
15788,2021-09-18,Entite 5,F5,"100,54"
15789,2021-09-18,Entite 5,F6,"434,78299776"
15790,2021-09-18,Entite 5,F7,"711,90554415"
15791,2021-09-20,Entite 1,F2,"244,64447054"
15792,2021-09-20,Entite 1,F3,812
15793,2021-09-20,Entite 1,F5,64
15794,2021-09-20,Entite 1,F6,"1088,5800516"
15795,2021-09-20,Entite 1,F7,"1017,0769231"
15796,2021-09-20,Entite 2,F1,"2041,1867403"
15797,2021-09-20,Entite 2,F2,"949,56356968"
15798,2021-09-20,Entite 2,F3,598
15799,2021-09-20,Entite 3,F2,"6,6"
15800,2021-09-20,Entite 3,F5,"332,19273927"
15801,2021-09-20,Entite 3,F7,"704,23279483"
15802,2021-09-20,Entite 4,F5,"34,829508197"
15803,2021-09-20,Entite 4,F7,"215,69983343"
15804,2021-09-20,Entite 5,F1,"36,3"
15805,2021-09-20,Entite 5,F2,"1289,1649329"
15806,2021-09-20,Entite 5,F3,"530,89756098"
15807,2021-09-20,Entite 5,F5,"458,07213115"
15808,2021-09-20,Entite 5,F6,"969,76248237"
15809,2021-09-20,Entite 5,F7,"3554,3012897"
15810,2021-09-21,Entite 1,F2,"196,78329109"
15811,2021-09-21,Entite 1,F3,"752,45523013"
15812,2021-09-21,Entite 1,F5,"49,868181818"
15813,2021-09-21,Entite 1,F6,"878,72569593"
15814,2021-09-21,Entite 1,F7,"1105,878125"
15815,2021-09-21,Entite 2,F1,"2044,3009027"
15816,2021-09-21,Entite 2,F2,"787,58"
15817,2021-09-21,Entite 2,F3,"700,25627119"
15818,2021-09-21,Entite 3,F2,"2,2"
15819,2021-09-21,Entite 3,F5,237
15820,2021-09-21,Entite 3,F7,"572,09387309"
15821,2021-09-21,Entite 4,F5,"31,925581395"
15822,2021-09-21,Entite 4,F7,"192,17097026"
15823,2021-09-21,Entite 5,F1,"25,666666667"
15824,2021-09-21,Entite 5,F2,"1354,6540342"
15825,2021-09-21,Entite 5,F3,"497,98408304"
15826,2021-09-21,Entite 5,F5,"383,16904748"
15827,2021-09-21,Entite 5,F6,"816,99835796"
15828,2021-09-21,Entite 5,F7,"3337,6194973"
15829,2021-09-22,Entite 1,F2,"217,50671548"
15830,2021-09-22,Entite 1,F3,536
15831,2021-09-22,Entite 1,F5,"46,754198473"
15832,2021-09-22,Entite 1,F6,"1020,791635"
15833,2021-09-22,Entite 1,F7,"645,89507389"
15834,2021-09-22,Entite 2,F1,"1579,205802"
15835,2021-09-22,Entite 2,F2,"827,48834043"
15836,2021-09-22,Entite 2,F3,614
15837,2021-09-22,Entite 3,F2,"5,1333333333"
15838,2021-09-22,Entite 3,F5,222
15839,2021-09-22,Entite 3,F7,"587,31589537"
15840,2021-09-22,Entite 4,F5,22
15841,2021-09-22,Entite 4,F7,"174,20296922"
15842,2021-09-22,Entite 5,F1,31
15843,2021-09-22,Entite 5,F2,"1203,4736402"
15844,2021-09-22,Entite 5,F3,"442,37837838"
15845,2021-09-22,Entite 5,F5,"396,33427402"
15846,2021-09-22,Entite 5,F6,"681,17345794"
15847,2021-09-22,Entite 5,F7,"2853,2017248"
15848,2021-09-23,Entite 1,F2,"197,32153086"
15849,2021-09-23,Entite 1,F3,"572,384"
15850,2021-09-23,Entite 1,F5,48
15851,2021-09-23,Entite 1,F6,"1074,8438982"
15852,2021-09-23,Entite 1,F7,"385,63659574"
15853,2021-09-23,Entite 2,F1,"1570,803229"
15854,2021-09-23,Entite 2,F2,"873,86538462"
15855,2021-09-23,Entite 2,F3,"446,11414392"
15856,2021-09-23,Entite 3,F2,"1,65"
15857,2021-09-23,Entite 3,F5,"216,26213592"
15858,2021-09-23,Entite 3,F7,"551,05608782"
15859,2021-09-23,Entite 4,F5,"35,329411765"
15860,2021-09-23,Entite 4,F7,"156,3084507"
15861,2021-09-23,Entite 5,F1,39
15862,2021-09-23,Entite 5,F2,"772,56666667"
15863,2021-09-23,Entite 5,F3,"394,2361596"
15864,2021-09-23,Entite 5,F5,"401,80805369"
15865,2021-09-23,Entite 5,F6,"646,8399274"
15866,2021-09-23,Entite 5,F7,"2670,0985691"
15867,2021-09-24,Entite 1,F2,"196,03637245"
15868,2021-09-24,Entite 1,F3,"482,78485523"
15869,2021-09-24,Entite 1,F5,"57,120577617"
15870,2021-09-24,Entite 1,F6,"919,05164506"
15871,2021-09-24,Entite 1,F7,"340,96350711"
15872,2021-09-24,Entite 2,F1,"1332,1870056"
15873,2021-09-24,Entite 2,F2,"810,20977254"
15874,2021-09-24,Entite 2,F3,381
15875,2021-09-24,Entite 3,F2,"2,2"
15876,2021-09-24,Entite 3,F5,"172,71301775"
15877,2021-09-24,Entite 3,F7,"554,5212766"
15878,2021-09-24,Entite 4,F5,17
15879,2021-09-24,Entite 4,F7,"148,05577677"
15880,2021-09-24,Entite 5,F1,"31,35"
15881,2021-09-24,Entite 5,F2,"758,53283951"
15882,2021-09-24,Entite 5,F3,"515,40322581"
15883,2021-09-24,Entite 5,F5,"391,9287265"
15884,2021-09-24,Entite 5,F6,"658,47602131"
15885,2021-09-24,Entite 5,F7,"2441,593997"
15886,2021-09-25,Entite 1,F2,"34,1"
15887,2021-09-25,Entite 1,F3,"128,21496063"
15888,2021-09-25,Entite 1,F5,"8,7352941176"
15889,2021-09-25,Entite 1,F6,"300,33793103"
15890,2021-09-25,Entite 1,F7,"80,864864865"
15891,2021-09-25,Entite 2,F1,"293,49708738"
15892,2021-09-25,Entite 2,F2,"163,69903846"
15893,2021-09-25,Entite 2,F3,"104,10309278"
15894,2021-09-25,Entite 5,F1,11
15895,2021-09-25,Entite 5,F2,"204,41384615"
15896,2021-09-25,Entite 5,F3,"181,28"
15897,2021-09-25,Entite 5,F5,"112,69040248"
15898,2021-09-25,Entite 5,F6,"383,38853503"
15899,2021-09-25,Entite 5,F7,"666,49655172"
15900,2021-09-27,Entite 1,F2,"220,86686787"
15901,2021-09-27,Entite 1,F3,"596,60173913"
15902,2021-09-27,Entite 1,F5,"58,426229508"
15903,2021-09-27,Entite 1,F6,"1105,0318943"
15904,2021-09-27,Entite 1,F7,510
15905,2021-09-27,Entite 2,F1,"1527,2342421"
15906,2021-09-27,Entite 2,F2,"919,4185"
15907,2021-09-27,Entite 2,F3,423
15908,2021-09-27,Entite 3,F2,3
15909,2021-09-27,Entite 3,F5,267
15910,2021-09-27,Entite 3,F7,"693,41184"
15911,2021-09-27,Entite 4,F5,38
15912,2021-09-27,Entite 4,F7,"200,52793621"
15913,2021-09-27,Entite 5,F1,37
15914,2021-09-27,Entite 5,F2,"1012,6661972"
15915,2021-09-27,Entite 5,F3,"422,69662921"
15916,2021-09-27,Entite 5,F5,"416,3758228"
15917,2021-09-27,Entite 5,F6,"736,12"
15918,2021-09-27,Entite 5,F7,"2944,1501032"
15919,2021-09-28,Entite 1,F2,"214,90022422"
15920,2021-09-28,Entite 1,F3,"553,5826087"
15921,2021-09-28,Entite 1,F5,"51,803773585"
15922,2021-09-28,Entite 1,F6,"1054,0732159"
15923,2021-09-28,Entite 1,F7,"515,26739927"
15924,2021-09-28,Entite 2,F1,"1482,4240353"
15925,2021-09-28,Entite 2,F2,"909,86508972"
15926,2021-09-28,Entite 2,F3,361
15927,2021-09-28,Entite 3,F5,"236,50506912"
15928,2021-09-28,Entite 3,F7,"612,25708885"
15929,2021-09-28,Entite 4,F5,"33,419047619"
15930,2021-09-28,Entite 4,F7,"137,89221759"
15931,2021-09-28,Entite 5,F1,"29,333333333"
15932,2021-09-28,Entite 5,F2,"857,9216152"
15933,2021-09-28,Entite 5,F3,"407,98547215"
15934,2021-09-28,Entite 5,F5,"455,76267809"
15935,2021-09-28,Entite 5,F6,"630,9565445"
15936,2021-09-28,Entite 5,F7,"2964,2758193"
15937,2021-09-29,Entite 1,F2,"205,73427075"
15938,2021-09-29,Entite 1,F3,"452,5765808"
15939,2021-09-29,Entite 1,F5,"52,693548387"
15940,2021-09-29,Entite 1,F6,"1042,8116197"
15941,2021-09-29,Entite 1,F7,"374,14798206"
15942,2021-09-29,Entite 2,F1,"1397,1010333"
15943,2021-09-29,Entite 2,F2,"845,61227923"
15944,2021-09-29,Entite 2,F3,"501,94282511"
15945,2021-09-29,Entite 3,F2,"5,5"
15946,2021-09-29,Entite 3,F5,"254,19243697"
15947,2021-09-29,Entite 3,F7,"603,16732496"
15948,2021-09-29,Entite 4,F5,"24,383333333"
15949,2021-09-29,Entite 4,F7,"189,35079694"
15950,2021-09-29,Entite 5,F1,"13,75"
15951,2021-09-29,Entite 5,F2,"853,31612903"
15952,2021-09-29,Entite 5,F3,"346,88559783"
15953,2021-09-29,Entite 5,F5,"415,02636358"
15954,2021-09-29,Entite 5,F6,"651,75"
15955,2021-09-29,Entite 5,F7,"2776,1336671"
15956,2021-09-30,Entite 1,F2,"189,54198115"
15957,2021-09-30,Entite 1,F3,"456,95616114"
15958,2021-09-30,Entite 1,F5,51
15959,2021-09-30,Entite 1,F6,"990,89745042"
15960,2021-09-30,Entite 1,F7,"287,85714286"
15961,2021-09-30,Entite 2,F1,"1436,0178988"
15962,2021-09-30,Entite 2,F2,"805,9620784"
15963,2021-09-30,Entite 2,F3,"450,94883721"
15964,2021-09-30,Entite 3,F2,"4,4"
15965,2021-09-30,Entite 3,F5,"216,78461538"
15966,2021-09-30,Entite 3,F7,"543,04312977"
15967,2021-09-30,Entite 4,F5,"21,770833333"
15968,2021-09-30,Entite 4,F7,"154,51578077"
15969,2021-09-30,Entite 5,F1,24
15970,2021-09-30,Entite 5,F2,"759,29035533"
15971,2021-09-30,Entite 5,F3,"339,62783505"
15972,2021-09-30,Entite 5,F5,"415,14528302"
15973,2021-09-30,Entite 5,F6,"615,36129032"
15974,2021-09-30,Entite 5,F7,"2574,9101842"
15975,2021-10-01,Entite 1,F2,"220,14890209"
15976,2021-10-01,Entite 1,F3,445
15977,2021-10-01,Entite 1,F5,"49,492198582"
15978,2021-10-01,Entite 1,F6,"991,53149171"
15979,2021-10-01,Entite 1,F7,"338,84559585"
15980,2021-10-01,Entite 2,F1,"1290,1956204"
15981,2021-10-01,Entite 2,F2,"810,41584158"
15982,2021-10-01,Entite 2,F3,370
15983,2021-10-01,Entite 3,F2,1
15984,2021-10-01,Entite 3,F5,"187,25337079"
15985,2021-10-01,Entite 3,F7,"548,64197531"
15986,2021-10-01,Entite 4,F5,"22,968"
15987,2021-10-01,Entite 4,F7,"151,81386301"
15988,2021-10-01,Entite 5,F1,"13,2"
15989,2021-10-01,Entite 5,F2,"752,34013605"
15990,2021-10-01,Entite 5,F3,"345,37426901"
15991,2021-10-01,Entite 5,F5,"444,34049151"
15992,2021-10-01,Entite 5,F6,"657,08442907"
15993,2021-10-01,Entite 5,F7,"2799,1401644"
15994,2021-10-02,Entite 1,F2,"25,103571429"
15995,2021-10-02,Entite 1,F3,118
15996,2021-10-02,Entite 1,F5,6
15997,2021-10-02,Entite 1,F6,"335,93142857"
15998,2021-10-02,Entite 1,F7,"84,442553191"
15999,2021-10-02,Entite 2,F1,"319,34638298"
16000,2021-10-02,Entite 2,F2,"167,64536585"
16001,2021-10-02,Entite 2,F3,105
16002,2021-10-02,Entite 5,F1,1
16003,2021-10-02,Entite 5,F2,"178,00357143"
16004,2021-10-02,Entite 5,F3,"132,62173913"
16005,2021-10-02,Entite 5,F5,"117,4"
16006,2021-10-02,Entite 5,F6,"339,36107383"
16007,2021-10-02,Entite 5,F7,"770,69381238"
16008,2021-10-04,Entite 1,F2,"231,88305085"
16009,2021-10-04,Entite 1,F3,581
16010,2021-10-04,Entite 1,F5,"66,855907781"
16011,2021-10-04,Entite 1,F6,"1109,1560694"
16012,2021-10-04,Entite 1,F7,"693,40806452"
16013,2021-10-04,Entite 2,F1,"1593,1923567"
16014,2021-10-04,Entite 2,F2,"813,45144357"
16015,2021-10-04,Entite 2,F3,524
16016,2021-10-04,Entite 3,F2,2
16017,2021-10-04,Entite 3,F5,"271,96363636"
16018,2021-10-04,Entite 3,F7,"764,97687861"
16019,2021-10-04,Entite 4,F5,"18,783695652"
16020,2021-10-04,Entite 4,F7,"241,3353"
16021,2021-10-04,Entite 5,F1,"4,4"
16022,2021-10-04,Entite 5,F2,"957,1"
16023,2021-10-04,Entite 5,F3,"393,75789474"
16024,2021-10-04,Entite 5,F5,"476,9667053"
16025,2021-10-04,Entite 5,F6,"747,69555189"
16026,2021-10-04,Entite 5,F7,"3279,2534056"
16027,2021-10-05,Entite 1,F2,"197,38293462"
16028,2021-10-05,Entite 1,F3,585
16029,2021-10-05,Entite 1,F5,"72,507042254"
16030,2021-10-05,Entite 1,F6,"1285,0293027"
16031,2021-10-05,Entite 1,F7,"427,45137255"
16032,2021-10-05,Entite 2,F1,"1518,4842105"
16033,2021-10-05,Entite 2,F2,"767,38051496"
16034,2021-10-05,Entite 2,F3,436
16035,2021-10-05,Entite 3,F2,"3,3"
16036,2021-10-05,Entite 3,F5,312
16037,2021-10-05,Entite 3,F7,"742,29047619"
16038,2021-10-05,Entite 4,F5,27
16039,2021-10-05,Entite 4,F7,"199,71793081"
16040,2021-10-05,Entite 5,F1,38
16041,2021-10-05,Entite 5,F2,"893,99557196"
